"","host","virus","presence","suitability"
"2934","Lasiurus egregius","Betacoronavirus",0,7.96075626086982e+85
"3117","Myotis gomantongensis","Betacoronavirus",0,7.56090388577405e+85
"3176","Myotis welwitschii","Betacoronavirus",0,7.56090388577405e+85
"3361","Pteropus chrysoproctus","Betacoronavirus",0,7.44880720312289e+85
"3360","Pteropus capistratus","Betacoronavirus",0,7.37420619188768e+85
"3418","Rhinolophus alcyone","Betacoronavirus",0,7.26817430381344e+85
"3448","Rhinolophus maendeleo","Betacoronavirus",0,7.14723110958298e+85
"3475","Rhinolophus yunanensis","Betacoronavirus",0,7.14723110958298e+85
"185","Pteropus rufus","Betacoronavirus",1,7.11550971775322e+85
"3371","Pteropus insularis","Betacoronavirus",0,7.11550971775322e+85
"3373","Pteropus keyensis","Betacoronavirus",0,6.26677973501507e+85
"3401","Pteropus scapulatus","Betacoronavirus",0,6.26677973501507e+85
"169","Myotis emarginatus","Betacoronavirus",1,6.06097723094879e+85
"3144","Myotis mystacinus","Betacoronavirus",0,6.06097723094879e+85
"3172","Myotis tricolor","Betacoronavirus",0,6.06097723094879e+85
"3447","Rhinolophus madurensis","Betacoronavirus",0,5.99798184260265e+85
"3474","Rhinolophus virgo","Betacoronavirus",0,5.99798184260265e+85
"3386","Pteropus niger","Betacoronavirus",0,5.99598225735454e+85
"3412","Pteropus voeltzkowi","Betacoronavirus",0,5.99598225735454e+85
"189","Rhinolophus creaghi","Betacoronavirus",1,5.30291621700974e+85
"3456","Rhinolophus paradoxolophus","Betacoronavirus",0,5.30291621700974e+85
"159","Hipposideros ruber","Betacoronavirus",1,5.04756393587198e+85
"2892","Hypsugo imbricatus","Betacoronavirus",0,5.04756393587198e+85
"2649","Chaerephon nigeriae","Betacoronavirus",0,4.9860318487521e+85
"2581","Aethalops aequalis","Betacoronavirus",0,4.71213384161935e+85
"188","Rhinolophus cornutus","Betacoronavirus",1,4.37926438948978e+85
"3455","Rhinolophus osgoodi","Betacoronavirus",0,4.37926438948978e+85
"3479","Rhinophylla pumilio","Betacoronavirus",0,4.37926438948978e+85
"3381","Pteropus mariannus","Betacoronavirus",0,4.30644346672733e+85
"3408","Pteropus tuberculatus","Betacoronavirus",0,4.30644346672733e+85
"2800","Glyphonycteris behnii","Betacoronavirus",0,4.29603230987625e+85
"3385","Pteropus neohibernicus","Betacoronavirus",0,3.9549162437528e+85
"3411","Pteropus vetulus","Betacoronavirus",0,3.9549162437528e+85
"2792","Glauconycteris variegata","Betacoronavirus",0,3.85690104004095e+85
"2944","Lavia frons","Betacoronavirus",0,3.82891429525562e+85
"3428","Rhinolophus convexus","Betacoronavirus",0,3.55583067459187e+85
"3454","Rhinolophus nereis","Betacoronavirus",0,3.55583067459187e+85
"3478","Rhinophylla fischerae","Betacoronavirus",0,3.55583067459187e+85
"160","Hypsugo savii","Betacoronavirus",1,3.43816351897889e+85
"2871","Hipposideros turpis","Betacoronavirus",0,3.43816351897889e+85
"2701","Diclidurus albus","Betacoronavirus",0,3.18877834690285e+85
"3027","Molossus sinaloae","Betacoronavirus",0,2.88492159733123e+85
"2943","Latidens salimalii","Betacoronavirus",0,2.86177423594048e+85
"2704","Diclidurus scutatus","Betacoronavirus",0,2.81542867861685e+85
"3210","Nyctalus montanus","Betacoronavirus",0,2.77963904299479e+85
"3379","Pteropus macrotis","Betacoronavirus",0,2.77600722298078e+85
"3406","Pteropus tokudae","Betacoronavirus",0,2.77600722298078e+85
"2657","Chalinolobus morio","Betacoronavirus",0,2.50921087736419e+85
"2603","Artibeus aztecus","Betacoronavirus",0,2.49151573240874e+85
"2656","Chalinolobus gouldii","Betacoronavirus",0,2.39704514843198e+85
"158","Hipposideros pratti","Betacoronavirus",1,2.06494596284748e+85
"2888","Hypsugo bodenheimeri","Betacoronavirus",0,2.06494596284748e+85
"2796","Glossophaga leachii","Betacoronavirus",0,2.02043903905469e+85
"2935","Lasiurus insularis","Betacoronavirus",0,2.01059806297815e+85
"3430","Rhinolophus deckenii","Betacoronavirus",0,1.74317184985965e+85
"3313","Pipistrellus stenopterus","Betacoronavirus",0,1.68339279525816e+85
"2651","Chaerephon russatus","Betacoronavirus",0,1.63293569568758e+85
"2758","Eptesicus nasutus","Betacoronavirus",0,1.58522219792287e+85
"2938","Lasiurus pfeifferi","Betacoronavirus",0,1.23028080845511e+85
"2949","Lionycteris spurrelli","Betacoronavirus",0,1.09438390875827e+85
"2654","Chaerephon tomensis","Betacoronavirus",0,1.08857838198552e+85
"2585","Amorphochilus schnablii","Betacoronavirus",0,9.68265702354846e+84
"3449","Rhinolophus malayanus","Betacoronavirus",0,9.68265702354846e+84
"3476","Rhinolophus ziama","Betacoronavirus",0,9.68265702354846e+84
"3367","Pteropus gilliardorum","Betacoronavirus",0,9.592190414423e+84
"3396","Pteropus pumilus","Betacoronavirus",0,9.592190414423e+84
"3423","Rhinolophus canuti","Betacoronavirus",0,9.592190414423e+84
"3110","Myotis elegans","Betacoronavirus",0,8.53033063236168e+84
"3143","Myotis myotis","Betacoronavirus",0,8.53033063236168e+84
"3171","Myotis thysanodes","Betacoronavirus",0,8.53033063236168e+84
"3377","Pteropus loochoensis","Betacoronavirus",0,6.71550789314154e+84
"3404","Pteropus subniger","Betacoronavirus",0,6.71550789314154e+84
"2702","Diclidurus ingens","Betacoronavirus",0,6.32411354255384e+84
"2605","Artibeus concolor","Betacoronavirus",0,6.07834494611845e+84
"3037","Mops niangarae","Betacoronavirus",0,6.07834494611845e+84
"2791","Glauconycteris superba","Betacoronavirus",0,5.92004872331472e+84
"2608","Artibeus glaucus","Betacoronavirus",0,5.44667748411681e+84
"3127","Myotis keaysi","Betacoronavirus",0,5.44667748411681e+84
"3155","Myotis pequinius","Betacoronavirus",0,5.44667748411681e+84
"3184","Natalus jamaicensis","Betacoronavirus",0,5.44667748411681e+84
"2789","Glauconycteris machadoi","Betacoronavirus",0,5.32176458636294e+84
"3331","Plecotus alpinus","Betacoronavirus",0,4.79254276478654e+84
"3389","Pteropus ornatus","Betacoronavirus",0,4.42350450354679e+84
"3416","Rhinolophus acuminatus","Betacoronavirus",0,4.42350450354679e+84
"3372","Pteropus intermedius","Betacoronavirus",0,4.34255559076303e+84
"3400","Pteropus samoensis","Betacoronavirus",0,4.34255559076303e+84
"161","Ia io","Betacoronavirus",1,4.0644737129814e+84
"2872","Hipposideros vittatus","Betacoronavirus",0,4.0644737129814e+84
"2703","Diclidurus isabellus","Betacoronavirus",0,3.92771906472024e+84
"3569","Taphozous georgianus","Betacoronavirus",0,3.11203223368492e+84
"2646","Chaerephon johorensis","Betacoronavirus",0,2.89442586655424e+84
"2754","Eptesicus innoxius","Betacoronavirus",0,2.7797893010269e+84
"3330","Platyrrhinus vittatus","Betacoronavirus",0,2.60418106283167e+84
"2862","Hipposideros ridleyi","Betacoronavirus",0,1.66804268271995e+84
"2890","Hypsugo crassulus","Betacoronavirus",0,1.66804268271995e+84
"3441","Rhinolophus inops","Betacoronavirus",0,1.53369583435297e+84
"3469","Rhinolophus stheno","Betacoronavirus",0,1.53369583435297e+84
"3109","Myotis dominicensis","Betacoronavirus",0,1.43671629257574e+84
"3142","Myotis muricola","Betacoronavirus",0,1.43671629257574e+84
"3170","Myotis stalkeri","Betacoronavirus",0,1.43671629257574e+84
"3440","Rhinolophus imaizumii","Betacoronavirus",0,1.39051772445802e+84
"2856","Hipposideros obscurus","Betacoronavirus",0,1.33191745474798e+84
"2883","Hypsugo alaschanicus","Betacoronavirus",0,1.33191745474798e+84
"2757","Eptesicus matroka","Betacoronavirus",0,1.31648430959554e+84
"3380","Pteropus mahaganus","Betacoronavirus",0,1.18577741152099e+84
"3407","Pteropus tonganus","Betacoronavirus",0,1.18577741152099e+84
"3108","Myotis davidii","Betacoronavirus",0,9.96464404058281e+83
"3141","Myotis morrisi","Betacoronavirus",0,9.96464404058281e+83
"3169","Myotis sodalis","Betacoronavirus",0,9.96464404058281e+83
"2786","Glauconycteris gleni","Betacoronavirus",0,9.92100719746817e+83
"2794","Glischropus tylopus","Betacoronavirus",0,9.556893530169e+83
"3032","Mops demonstrator","Betacoronavirus",0,9.04192058547915e+83
"186","Rhinolophus affinis","Betacoronavirus",1,8.63662964240096e+83
"3391","Pteropus personatus","Betacoronavirus",0,8.63662964240096e+83
"2857","Hipposideros orbiculus","Betacoronavirus",0,8.54810973174446e+83
"2884","Hypsugo anchietae","Betacoronavirus",0,8.54810973174446e+83
"2771","Eumops patagonicus","Betacoronavirus",0,8.06776682010503e+83
"2801","Glyphonycteris daviesi","Betacoronavirus",0,7.42196435953583e+83
"2795","Glossophaga commissarisi","Betacoronavirus",0,7.03900495515083e+83
"2798","Glossophaga morenoi","Betacoronavirus",0,6.47053856414546e+83
"2787","Glauconycteris humeralis","Betacoronavirus",0,6.44677639893508e+83
"2782","Glauconycteris argentata","Betacoronavirus",0,6.09163791460743e+83
"3567","Taphozous achates","Betacoronavirus",0,5.84749102243318e+83
"3547","Sturnira mistratensis","Betacoronavirus",0,5.66977793224279e+83
"3368","Pteropus griseus","Betacoronavirus",0,5.46732806882146e+83
"3397","Pteropus rayneri","Betacoronavirus",0,5.46732806882146e+83
"3424","Rhinolophus capensis","Betacoronavirus",0,5.46732806882146e+83
"2861","Hipposideros pygmaeus","Betacoronavirus",0,5.18328218712286e+83
"2889","Hypsugo cadornae","Betacoronavirus",0,5.18328218712286e+83
"2859","Hipposideros pelingensis","Betacoronavirus",0,5.04322074200005e+83
"2886","Hypsugo arabicus","Betacoronavirus",0,5.04322074200005e+83
"2937","Lasiurus minor","Betacoronavirus",0,4.8182806588833e+83
"3445","Rhinolophus luctus","Betacoronavirus",0,4.16281489438732e+83
"3471","Rhinolophus subrufus","Betacoronavirus",0,4.16281489438732e+83
"2793","Glischropus javanus","Betacoronavirus",0,4.15436023509852e+83
"2753","Eptesicus hottentotus","Betacoronavirus",0,4.02819852678366e+83
"2653","Chaerephon solomonis","Betacoronavirus",0,3.50449741687849e+83
"2855","Hipposideros nequam","Betacoronavirus",0,3.32869708928818e+83
"2882","Hypsignathus monstrosus","Betacoronavirus",0,3.32869708928818e+83
"2868","Hipposideros stenotis","Betacoronavirus",0,2.79357827762898e+83
"2755","Eptesicus japonensis","Betacoronavirus",0,2.58900103050236e+83
"3308","Pipistrellus papuanus","Betacoronavirus",0,2.43228453474873e+83
"3195","Neoromicia melckorum","Betacoronavirus",0,2.17067516772329e+83
"2873","Hipposideros wollastoni","Betacoronavirus",0,2.11176630324056e+83
"2900","Idionycteris phyllotis","Betacoronavirus",0,2.11176630324056e+83
"3443","Rhinolophus landeri","Betacoronavirus",0,1.91591133327616e+83
"3470","Rhinolophus subbadius","Betacoronavirus",0,1.91591133327616e+83
"2851","Hipposideros maggietaylorae","Betacoronavirus",0,1.80277494452905e+83
"2879","Histiotus montanus","Betacoronavirus",0,1.80277494452905e+83
"2780","Furipterus horrens","Betacoronavirus",0,1.80102262998749e+83
"2790","Glauconycteris poensis","Betacoronavirus",0,1.76088263364599e+83
"2853","Hipposideros megalotis","Betacoronavirus",0,1.70274252178026e+83
"2880","Histiotus velatus","Betacoronavirus",0,1.70274252178026e+83
"3571","Taphozous hildegardeae","Betacoronavirus",0,1.61906787454713e+83
"3575","Taphozous mauritianus","Betacoronavirus",0,1.43503947078452e+83
"3574","Taphozous longimanus","Betacoronavirus",0,1.39477552724451e+83
"2864","Hipposideros scutinares","Betacoronavirus",0,1.34839771845742e+83
"2893","Hypsugo joffrei","Betacoronavirus",0,1.34839771845742e+83
"2899","Hypsugo vordermanni","Betacoronavirus",0,1.27937680241588e+83
"3322","Platyrrhinus brachycephalus","Betacoronavirus",0,1.17845115858462e+83
"2878","Histiotus magellanicus","Betacoronavirus",0,1.09813943166072e+83
"3029","Monophyllus redmani","Betacoronavirus",0,1.06686918315441e+83
"3312","Pipistrellus rusticus","Betacoronavirus",0,1.02572324084383e+83
"2647","Chaerephon leucogaster","Betacoronavirus",0,9.84841262474506e+82
"2748","Eptesicus floweri","Betacoronavirus",0,9.40860353120583e+82
"3564","Tadarida lobata","Betacoronavirus",0,9.2413940029829e+82
"2595","Arielulus aureocollaris","Betacoronavirus",0,8.75471165390416e+82
"2894","Hypsugo kitcheneri","Betacoronavirus",0,8.50168507397624e+82
"2745","Eptesicus chiriquinus","Betacoronavirus",0,8.06500098840109e+82
"2776","Falsistrellus mackenziei","Betacoronavirus",0,7.67169241814126e+82
"2707","Dobsonia beauforti","Betacoronavirus",0,7.20754057947374e+82
"2597","Arielulus cuprosus","Betacoronavirus",0,7.19272570975609e+82
"2781","Glauconycteris alboguttata","Betacoronavirus",0,6.24592701562307e+82
"2655","Chalinolobus dwyeri","Betacoronavirus",0,6.16463027270519e+82
"2660","Chalinolobus picatus","Betacoronavirus",0,5.86921779928126e+82
"2852","Hipposideros marisae","Betacoronavirus",0,4.94455740609156e+82
"2598","Arielulus societatis","Betacoronavirus",0,4.74893944918525e+82
"2645","Chaerephon jobensis","Betacoronavirus",0,4.12948282013263e+82
"2712","Dobsonia inermis","Betacoronavirus",0,4.04345275756975e+82
"2659","Chalinolobus nigrogriseus","Betacoronavirus",0,4.03574332199169e+82
"2951","Lonchophylla bokermanni","Betacoronavirus",0,3.98392853931899e+82
"2783","Glauconycteris beatrix","Betacoronavirus",0,3.90857324628976e+82
"2869","Hipposideros sumbae","Betacoronavirus",0,3.77486202148514e+82
"2600","Ariteus flavescens","Betacoronavirus",0,3.61187694553076e+82
"2849","Hipposideros macrobullatus","Betacoronavirus",0,3.61187694553076e+82
"2877","Histiotus macrotus","Betacoronavirus",0,3.61187694553076e+82
"3107","Myotis csorbai","Betacoronavirus",0,3.60630740248038e+82
"3138","Myotis melanorhinus","Betacoronavirus",0,3.60630740248038e+82
"3166","Myotis sicarius","Betacoronavirus",0,3.60630740248038e+82
"143","Dobsonia moluccensis","Betacoronavirus",1,3.57950191333476e+82
"2715","Dobsonia pannietensis","Betacoronavirus",0,3.48231752439937e+82
"3573","Taphozous kapalgensis","Betacoronavirus",0,3.43368346934799e+82
"2648","Chaerephon major","Betacoronavirus",0,3.33633728879342e+82
"2714","Dobsonia minor","Betacoronavirus",0,3.33443420408913e+82
"2756","Eptesicus kobayashii","Betacoronavirus",0,3.09946905611778e+82
"2936","Lasiurus intermedius","Betacoronavirus",0,2.8856466945338e+82
"2850","Hipposideros madurae","Betacoronavirus",0,2.86415139833318e+82
"2858","Hipposideros papua","Betacoronavirus",0,2.75173898994287e+82
"2885","Hypsugo anthonyi","Betacoronavirus",0,2.75173898994287e+82
"3376","Pteropus lombocensis","Betacoronavirus",0,2.74883677514099e+82
"3403","Pteropus speciosus","Betacoronavirus",0,2.74883677514099e+82
"3310","Pipistrellus permixtus","Betacoronavirus",0,2.58096720188575e+82
"195","Rhinonicteris aurantia","Betacoronavirus",1,2.10318877262318e+82
"3426","Rhinolophus coelophyllus","Betacoronavirus",0,2.10318877262318e+82
"3452","Rhinolophus mitratus","Betacoronavirus",0,2.10318877262318e+82
"2902","Kerivoula agnella","Betacoronavirus",0,2.07480045224595e+82
"2596","Arielulus circumdatus","Betacoronavirus",0,1.73766006858582e+82
"2599","Arielulus torquatus","Betacoronavirus",0,1.71626600177123e+82
"3392","Pteropus pilosus","Betacoronavirus",0,1.54749770513248e+82
"3419","Rhinolophus arcuatus","Betacoronavirus",0,1.54749770513248e+82
"3364","Pteropus dasymallus","Betacoronavirus",0,1.29403801246482e+82
"3393","Pteropus pohlei","Betacoronavirus",0,1.29403801246482e+82
"3420","Rhinolophus beddomei","Betacoronavirus",0,1.29403801246482e+82
"3438","Rhinolophus hilli","Betacoronavirus",0,1.10738470071222e+82
"3466","Rhinolophus siamensis","Betacoronavirus",0,1.10738470071222e+82
"3118","Myotis goudoti","Betacoronavirus",0,1.06381612944627e+82
"3149","Myotis occultus","Betacoronavirus",0,1.06381612944627e+82
"3178","Myotis yesoensis","Betacoronavirus",0,1.06381612944627e+82
"2606","Artibeus fimbriatus","Betacoronavirus",0,1.04840757468351e+82
"3125","Myotis ikonnikovi","Betacoronavirus",0,1.04840757468351e+82
"3154","Myotis peninsularis","Betacoronavirus",0,1.04840757468351e+82
"3183","Nanonycteris veldkampii","Betacoronavirus",0,1.04840757468351e+82
"3066","Murina leucogaster","Betacoronavirus",0,7.97454292073121e+81
"3429","Rhinolophus darlingi","Betacoronavirus",0,7.88275519875561e+81
"3457","Rhinolophus philippinensis","Betacoronavirus",0,7.88275519875561e+81
"3028","Monophyllus plethodon","Betacoronavirus",0,7.78054527735957e+81
"3390","Pteropus pelewensis","Betacoronavirus",0,7.03801065002111e+81
"3417","Rhinolophus adami","Betacoronavirus",0,7.03801065002111e+81
"2874","Histiotus alienus","Betacoronavirus",0,7.00474464784261e+81
"2901","Kerivoula africana","Betacoronavirus",0,7.00474464784261e+81
"2751","Eptesicus gobiensis","Betacoronavirus",0,6.96174163464043e+81
"2950","Lissonycteris angolensis","Betacoronavirus",0,4.10692792280407e+81
"2947","Leptonycteris yerbabuenae","Betacoronavirus",0,3.52930804832244e+81
"3603","Vespadelus baverstocki","Betacoronavirus",0,3.15558381096636e+81
"2785","Glauconycteris egeria","Betacoronavirus",0,2.93067746426507e+81
"2928","Lasiurus borealis","Betacoronavirus",0,2.50497673840586e+81
"2930","Lasiurus cinereus","Betacoronavirus",0,2.34938409123991e+81
"2746","Eptesicus diminutus","Betacoronavirus",0,2.26414648314593e+81
"2870","Hipposideros thomensis","Betacoronavirus",0,1.93353196006149e+81
"2898","Hypsugo pulveratus","Betacoronavirus",0,1.93353196006149e+81
"2772","Eumops perotis","Betacoronavirus",0,1.84191999172112e+81
"3119","Myotis grisescens","Betacoronavirus",0,1.7890619896091e+81
"3150","Myotis oreias","Betacoronavirus",0,1.7890619896091e+81
"3179","Myotis yumanensis","Betacoronavirus",0,1.7890619896091e+81
"2774","Eumops underwoodi","Betacoronavirus",0,1.7587867619104e+81
"2867","Hipposideros speoris","Betacoronavirus",0,1.35593148118438e+81
"2897","Hypsugo musciculus","Betacoronavirus",0,1.35593148118438e+81
"3370","Pteropus hypomelanus","Betacoronavirus",0,9.6478649813523e+80
"3399","Pteropus rodricensis","Betacoronavirus",0,9.6478649813523e+80
"3570","Taphozous hamiltoni","Betacoronavirus",0,8.08980193711163e+80
"3033","Mops leucostigma","Betacoronavirus",0,8.07230279872333e+80
"3369","Pteropus howensis","Betacoronavirus",0,7.02482047504029e+80
"3398","Pteropus rennelli","Betacoronavirus",0,7.02482047504029e+80
"2866","Hipposideros sorenseni","Betacoronavirus",0,6.86721565988516e+80
"2896","Hypsugo macrotis","Betacoronavirus",0,6.86721565988516e+80
"3038","Mops niveiventer","Betacoronavirus",0,6.83482079992493e+80
"3375","Pteropus livingstonii","Betacoronavirus",0,6.60565635137415e+80
"3402","Pteropus seychellensis","Betacoronavirus",0,6.60565635137415e+80
"3348","Pteronotus gymnonotus","Betacoronavirus",0,6.59144406551721e+80
"3359","Pteropus caniceps","Betacoronavirus",0,5.48887441163298e+80
"2661","Chalinolobus tuberculatus","Betacoronavirus",0,4.40637266087873e+80
"2621","Balantiopteryx plicata","Betacoronavirus",0,4.03204972969118e+80
"2577","Acerodon humilis","Betacoronavirus",0,3.98351804144561e+80
"3362","Pteropus cognatus","Betacoronavirus",0,3.17556543300122e+80
"2775","Falsistrellus affinis","Betacoronavirus",0,3.10284067116805e+80
"3427","Rhinolophus cognatus","Betacoronavirus",0,3.07753558250075e+80
"3453","Rhinolophus montanus","Betacoronavirus",0,3.07753558250075e+80
"3477","Rhinophylla alethina","Betacoronavirus",0,3.07753558250075e+80
"2777","Falsistrellus mordax","Betacoronavirus",0,3.00809187144857e+80
"3387","Pteropus nitendiensis","Betacoronavirus",0,2.69398106389428e+80
"3414","Pteropus yapensis","Betacoronavirus",0,2.69398106389428e+80
"3344","Pteralopex anceps","Betacoronavirus",0,2.23065437448959e+80
"2752","Eptesicus guadeloupensis","Betacoronavirus",0,2.10635948953764e+80
"3572","Taphozous hilli","Betacoronavirus",0,1.77014983463108e+80
"2773","Eumops trumbulli","Betacoronavirus",0,1.19063133950401e+80
"3568","Taphozous australis","Betacoronavirus",0,6.45988496772054e+79
"2865","Hipposideros semoni","Betacoronavirus",0,5.03282020835091e+79
"2895","Hypsugo lophurus","Betacoronavirus",0,5.03282020835091e+79
"2658","Chalinolobus neocaledonicus","Betacoronavirus",0,4.65133648086303e+79
"3609","Vespadelus regulus","Betacoronavirus",0,3.98086195395633e+79
"2854","Hipposideros muscinus","Betacoronavirus",0,3.74954465400763e+79
"2881","Hylonycteris underwoodi","Betacoronavirus",0,3.74954465400763e+79
"3611","Vespadelus vulturnus","Betacoronavirus",0,2.8763824001383e+79
"3579","Taphozous troughtoni","Betacoronavirus",0,2.5081968977461e+79
"2927","Lasiurus blossevillii","Betacoronavirus",0,1.80035721034122e+79
"2863","Hipposideros rotalis","Betacoronavirus",0,1.51487138363174e+79
"2891","Hypsugo eisentrauti","Betacoronavirus",0,1.51487138363174e+79
"2926","Lasiurus atratus","Betacoronavirus",0,1.27940641118705e+79
"3608","Vespadelus pumilus","Betacoronavirus",0,7.92404321538872e+78
"2784","Glauconycteris curryae","Betacoronavirus",0,6.65669418369825e+78
"3034","Mops midas","Betacoronavirus",0,4.97308172254354e+78
"2747","Eptesicus dimissus","Betacoronavirus",0,3.49814216132368e+78
"2915","Kerivoula pellucida","Betacoronavirus",0,2.39429450548342e+78
"2920","Laephotis angolensis","Betacoronavirus",0,1.99363318540984e+78
"2713","Dobsonia magna","Betacoronavirus",0,1.90075186057515e+78
"2652","Chaerephon shortridgei","Betacoronavirus",0,1.84818373858237e+78
"2929","Lasiurus castaneus","Betacoronavirus",0,1.80656628060688e+78
"2875","Histiotus humboldti","Betacoronavirus",0,1.67482926450487e+78
"2903","Kerivoula argentata","Betacoronavirus",0,1.67482926450487e+78
"3347","Pteralopex taki","Betacoronavirus",0,1.18475894980934e+78
"2779","Falsistrellus tasmaniensis","Betacoronavirus",0,6.07749838433616e+77
"2914","Kerivoula papillosa","Betacoronavirus",0,5.01741954761243e+77
"2918","Kerivoula smithii","Betacoronavirus",0,4.22726150001231e+77
"2925","Lasionycteris noctivagans","Betacoronavirus",0,2.35454251443598e+77
"3604","Vespadelus caurinus","Betacoronavirus",0,1.15435399639768e+77
"2917","Kerivoula picta","Betacoronavirus",0,9.60545314098581e+76
"2622","Balionycteris maculata","Betacoronavirus",0,6.53154182501146e+76
"2916","Kerivoula phalaena","Betacoronavirus",0,5.28790039434389e+76
"2594","Ardops nichollsi","Betacoronavirus",0,4.58379432851424e+76
"2876","Histiotus laephotis","Betacoronavirus",0,4.58379432851424e+76
"2904","Kerivoula cuprosa","Betacoronavirus",0,4.58379432851424e+76
"2921","Laephotis botswanae","Betacoronavirus",0,2.23133430052133e+76
"2913","Kerivoula myrella","Betacoronavirus",0,1.70713190334215e+76
"3096","Myotis blythii","Betacoronavirus",0,8.08760177949565e+75
"2958","Lonchorhina aurita","Betacoronavirus",0,4.39336822114411e+75
"2972","Macrotus californicus","Betacoronavirus",0,3.77690185488493e+75
"2962","Lonchorhina orinocensis","Betacoronavirus",0,3.27355935158426e+75
"156","Hipposideros commersoni","Betacoronavirus",1,3.08837335258653e+75
"3349","Pteronotus macleayii","Betacoronavirus",0,1.76037898754868e+75
"3345","Pteralopex atrata","Betacoronavirus",0,1.57948433314186e+75
"3053","Mormopterus minutus","Betacoronavirus",0,1.14526473359238e+75
"2974","Megaderma lyra","Betacoronavirus",0,9.56382903386158e+74
"2967","Lophostoma silvicolum","Betacoronavirus",0,7.27201620608558e+74
"2924","Lampronycteris brachyotis","Betacoronavirus",0,6.49811501044657e+74
"3095","Myotis bechsteinii","Betacoronavirus",0,6.35383894283435e+74
"2821","Hipposideros cineraceus","Betacoronavirus",0,6.2773329204893e+74
"2971","Macrophyllum macrophyllum","Betacoronavirus",0,5.86878518979348e+74
"3343","Pteralopex acrodonta","Betacoronavirus",0,5.10684163380096e+74
"3060","Murina cyclotis","Betacoronavirus",0,4.25945653783298e+74
"3059","Murina aurata","Betacoronavirus",0,3.94075812607694e+74
"2960","Lonchorhina inusitata","Betacoronavirus",0,2.05897431372688e+74
"3606","Vespadelus douglasorum","Betacoronavirus",0,2.0088179712551e+74
"3610","Vespadelus troughtoni","Betacoronavirus",0,1.97999843721528e+74
"2969","Macroglossus minimus","Betacoronavirus",0,1.25899531170712e+74
"2829","Hipposideros diadema","Betacoronavirus",0,1.25050960754118e+74
"2973","Macrotus waterhousii","Betacoronavirus",0,8.98686137651337e+73
"2970","Macroglossus sobrinus","Betacoronavirus",0,8.68006759324056e+73
"3094","Myotis austroriparius","Betacoronavirus",0,6.85219688616106e+73
"3057","Mosia nigrescens","Betacoronavirus",0,4.74183734354608e+73
"2923","Laephotis wintoni","Betacoronavirus",0,4.05809494232754e+73
"3081","Myotis abei","Betacoronavirus",0,3.93734546046978e+73
"3607","Vespadelus finlaysoni","Betacoronavirus",0,3.49790804865939e+73
"2583","Alionycteris paucidentata","Betacoronavirus",0,3.31786425524097e+73
"2922","Laephotis namibensis","Betacoronavirus",0,2.79894073611355e+73
"3605","Vespadelus darlingtoni","Betacoronavirus",0,2.41339563636492e+73
"2966","Lophostoma schulzi","Betacoronavirus",0,1.41394701090024e+73
"2965","Lophostoma evotis","Betacoronavirus",0,9.52625826516817e+72
"3062","Murina fusca","Betacoronavirus",0,9.34790468169447e+72
"3054","Mormopterus norfolkensis","Betacoronavirus",0,7.42040226046413e+72
"3093","Myotis australis","Betacoronavirus",0,6.86333994862214e+72
"3084","Myotis albescens","Betacoronavirus",0,6.53825545385781e+72
"3061","Murina florium","Betacoronavirus",0,5.74054496909635e+72
"2959","Lonchorhina fernandezi","Betacoronavirus",0,5.73865912167314e+72
"3097","Myotis bocagii","Betacoronavirus",0,5.3521387122415e+72
"3087","Myotis anjouanensis","Betacoronavirus",0,2.78109458024348e+72
"2964","Lophostoma carrikeri","Betacoronavirus",0,2.72533947440788e+72
"3063","Murina grisea","Betacoronavirus",0,2.32850020478123e+72
"2624","Barbastella leucomelas","Betacoronavirus",0,2.03087258767564e+72
"173","Nyctinomops laticaudatus","Betacoronavirus",1,1.5386484815131e+72
"2919","Kerivoula whiteheadi","Betacoronavirus",0,1.32041817240041e+72
"2625","Bauerus dubiaquercus","Betacoronavirus",0,6.7204968450029e+71
"3089","Myotis annectans","Betacoronavirus",0,4.31433138139608e+71
"3058","Murina aenea","Betacoronavirus",0,3.46000135312757e+71
"3082","Myotis adversus","Betacoronavirus",0,2.72379510366709e+71
"2824","Hipposideros coxi","Betacoronavirus",0,2.7021450568118e+71
"3088","Myotis annamiticus","Betacoronavirus",0,2.02478597083299e+71
"3346","Pteralopex pulchra","Betacoronavirus",0,5.87499797019954e+70
"2823","Hipposideros corynophyllus","Betacoronavirus",0,5.24184526931552e+70
"2968","Macroderma gigas","Betacoronavirus",0,5.17810787604321e+70
"2827","Hipposideros cyclops","Betacoronavirus",0,4.9957215325681e+70
"3250","Nyctinomops macrotis","Betacoronavirus",0,3.01838617823257e+70
"2830","Hipposideros dinops","Betacoronavirus",0,2.50857551199733e+70
"3090","Myotis atacamensis","Betacoronavirus",0,2.37610958861265e+70
"2822","Hipposideros coronatus","Betacoronavirus",0,1.57760759524284e+70
"3056","Mormopterus planiceps","Betacoronavirus",0,1.3761060919495e+70
"2826","Hipposideros curtus","Betacoronavirus",0,1.06948311414324e+70
"3055","Mormopterus phrudus","Betacoronavirus",0,9.05994279361928e+69
"3065","Murina huttoni","Betacoronavirus",0,7.92718902010176e+69
"3224","Nycteris thebaica","Betacoronavirus",0,5.32396401874419e+69
"3083","Myotis aelleni","Betacoronavirus",0,4.95532391697561e+69
