"","host","virus","presence","suitability"
"4685","Myotis velifer","Betacoronavirus",0,0.813977416859024
"4686","Myotis volans","Betacoronavirus",0,0.813978684866463
"4687","Myotis yumanensis","Betacoronavirus",0,0.65360221152733
"4688","Myrmecophaga tridactyla","Betacoronavirus",0,0.210506656823597
"4689","Mystacina tuberculata","Betacoronavirus",0,0.472727589960744
"4690","Nanger granti","Betacoronavirus",0,0.427037714877053
"4691","Nasua narica","Betacoronavirus",0,0.298875481705692
"4692","Natalus stramineus","Betacoronavirus",0,0.531085269333846
"4693","Natalus tumidirostris","Betacoronavirus",0,0.605511904528267
"4694","Nectomys squamipes","Betacoronavirus",0,0.341888051940364
"4695","Neoromicia capensis","Betacoronavirus",1,0.597951672034829
"4696","Neoromicia nanus","Betacoronavirus",0,0.472726974933915
"4697","Neotoma cinerea","Betacoronavirus",0,0.235933731923659
"4698","Neotoma floridana","Betacoronavirus",0,0.653601911856646
"4699","Neotoma fuscipes","Betacoronavirus",0,0.471688074862114
"4700","Neovison vison","Betacoronavirus",0,0.329053567531298
"4701","Niviventer confucianus","Betacoronavirus",1,0.402036696539651
"4702","Nyctalus lasiopterus","Betacoronavirus",0,0.47272722065227
"4703","Nyctalus noctula","Betacoronavirus",1,0.74229551246462
"4704","Nyctalus plancyi","Betacoronavirus",0,0.472727261643229
"4705","Nyctereutes procyonoides","Betacoronavirus",1,0.589754194347327
"4706","Nycteris gambiensis","Betacoronavirus",0,0.85789972884808
"4707","Nycteris nana","Betacoronavirus",0,0.315662510998492
"4708","Nycteris thebaica","Betacoronavirus",0,0.65360221152733
"4709","Nycticebus coucang","Betacoronavirus",0,0.34189040701244
"4710","Nycticebus pygmaeus","Betacoronavirus",1,0.402036751490404
"4711","Nycticeius humeralis","Betacoronavirus",0,0.65360218622549
"4712","Nyctinomops laticaudatus","Betacoronavirus",1,0.742297440626773
"4713","Nyctinomops macrotis","Betacoronavirus",0,0.65360221152733
"4714","Odobenus rosmarus","Betacoronavirus",0,0.224226933358277
"4715","Odocoileus hemionus","Betacoronavirus",0,0.400220761349245
"4716","Odocoileus virginianus","Betacoronavirus",0,0.452938749425846
"4717","Oligoryzomys flavescens","Betacoronavirus",0,0.251289626185339
"4718","Oligoryzomys nigripes","Betacoronavirus",0,0.43018555393366
"4719","Ondatra zibethicus","Betacoronavirus",0,0.643300243526004
"4720","Onychomys torridus","Betacoronavirus",0,0.531085586325394
"4721","Orcinus orca","Betacoronavirus",0,0.531099702219757
"4722","Oreamnos americanus","Betacoronavirus",0,5.38136194777043
"4723","Oryctolagus cuniculus","Betacoronavirus",1,1.76361069740952
"4724","Oryx beisa","Betacoronavirus",0,0.319904462218917
"4725","Oryx gazella","Betacoronavirus",0,0.35218072723697
"4726","Oryx leucoryx","Betacoronavirus",0,0.355023890591705
"4727","Oryzomys alfaroi","Betacoronavirus",0,0.383624920172184
"4728","Oryzomys angouya","Betacoronavirus",0,0.251287381689405
"4729","Oryzomys laticeps","Betacoronavirus",0,0.48086609104976
"4730","Oryzomys megacephalus","Betacoronavirus",0,0.419635868416516
"4731","Oryzomys palustris","Betacoronavirus",0,0.531086953079232
"4732","Otocyon megalotis","Betacoronavirus",0,0.65360204813554
"4733","Otomys irroratus","Betacoronavirus",0,0.315663033731158
"4734","Otomys tropicalis","Betacoronavirus",0,0.341321503599818
"4735","Ourebia ourebi","Betacoronavirus",0,0.315662837652093
"4736","Ovibos moschatus","Betacoronavirus",0,0.231379414922755
"4737","Ovis aries","Betacoronavirus",0,0.463588094373746
"4738","Ovis canadensis","Betacoronavirus",0,0.366597401483819
"4739","Ovis dalli","Betacoronavirus",0,0.581092172628946
"4740","Ozotoceros bezoarticus","Betacoronavirus",0,0.219922259264005
"4741","Pagophilus groenlandicus","Betacoronavirus",0,0.29746799373245
"4742","Paguma larvata","Betacoronavirus",1,0.317838740019987
"4743","Pan paniscus","Betacoronavirus",0,0.235207185851525
"4744","Pan troglodytes","Betacoronavirus",1,0.370170713615015
"4745","Panthera leo","Betacoronavirus",0,0.322558506895994
"4746","Panthera pardus","Betacoronavirus",0,0.530205908608812
"4747","Papio anubis","Betacoronavirus",0,0.388997600161099
"4748","Papio cynocephalus","Betacoronavirus",0,0.248643530144763
"4749","Papio hamadryas","Betacoronavirus",0,0.328344804764605
"4750","Papio papio","Betacoronavirus",0,0.652441991584804
"4751","Papio ursinus","Betacoronavirus",0,0.299792707710621
"4752","Pelomys isseli","Betacoronavirus",0,0.235484025989847
"4753","Perameles nasuta","Betacoronavirus",0,0.341884570994862
"4754","Perognathus parvus","Betacoronavirus",0,0.235933528404946
"4755","Peromyscus boylii","Betacoronavirus",0,0.235934139107487
"4756","Peromyscus gossypinus","Betacoronavirus",0,0.703364264280252
"4757","Peromyscus leucopus","Betacoronavirus",0,0.650947619707556
"4758","Peromyscus maniculatus","Betacoronavirus",0,0.590267410801603
"4759","Peromyscus truei","Betacoronavirus",0,0.453799497584772
"4760","Phacochoerus aethiopicus","Betacoronavirus",0,0.257974029106174
"4761","Phacochoerus africanus","Betacoronavirus",0,0.204518034844714
"4762","Philander opossum","Betacoronavirus",0,0.511346077284887
"4763","Philantomba monticola","Betacoronavirus",0,0.454936711310982
"4764","Philetor brachypterus","Betacoronavirus",0,0.653602326126496
"4765","Phoca vitulina","Betacoronavirus",0,0.403028436505357
"4766","Phocoena phocoena","Betacoronavirus",0,0.275253610330205
"4767","Phocoena spinipinnis","Betacoronavirus",0,0.202056263826791
"4768","Phyllostomus discolor","Betacoronavirus",0,0.651402861545412
"4769","Phyllostomus hastatus","Betacoronavirus",0,0.897415392604452
"4770","Physeter catodon","Betacoronavirus",0,0.226575630593371
"4771","Pipistrellus abramus","Betacoronavirus",1,0.809276146315589
"4772","Pipistrellus coromandra","Betacoronavirus",0,0.472726974933915
"4773","Pipistrellus hesperidus","Betacoronavirus",1,0.402035709001677
"4774","Pipistrellus hesperus","Betacoronavirus",0,0.653602236889039
"4775","Pipistrellus inexspectatus","Betacoronavirus",0,0.472726893114427
"4776","Pipistrellus kuhlii","Betacoronavirus",1,0.53352043080742
"4777","Pipistrellus nathusii","Betacoronavirus",1,0.742297440626773
"4778","Pipistrellus pipistrellus","Betacoronavirus",1,1.03446629767601
"4779","Pipistrellus pygmaeus","Betacoronavirus",1,0.402036806450371
"4780","Pipistrellus subflavus","Betacoronavirus",0,0.813977812598546
"4781","Pithecia pithecia","Betacoronavirus",0,0.383626826711228
"4782","Platyrrhinus helleri","Betacoronavirus",0,0.651403717672094
"4783","Platyrrhinus lineatus","Betacoronavirus",0,0.653602085616826
"4784","Plecotus auritus","Betacoronavirus",0,0.893615897249417
"4785","Pongo abelii","Betacoronavirus",0,0.218698739444798
"4786","Pongo pygmaeus","Betacoronavirus",0,0.390248598835238
"4787","Potamochoerus porcus","Betacoronavirus",0,0.204517102291708
"4788","Potos flavus","Betacoronavirus",0,0.434275539320941
"4789","Praomys jacksoni","Betacoronavirus",0,0.531085216672202
"4790","Presbytis melalophos","Betacoronavirus",0,0.34188406665137
"4791","Prionailurus bengalensis","Betacoronavirus",0,0.2264720705685
"4792","Procapra gutturosa","Betacoronavirus",0,0.257971782401083
"4793","Procyon lotor","Betacoronavirus",0,0.727073915201847
"4794","Proechimys guairae","Betacoronavirus",0,0.383625266103371
"4795","Proechimys guyannensis","Betacoronavirus",0,0.597387485255992
"4796","Proechimys longicaudatus","Betacoronavirus",0,0.298873217925286
"4797","Proechimys semispinosus","Betacoronavirus",0,0.698723745554347
"4798","Proteles cristata","Betacoronavirus",0,0.653600386846231
"4799","Pseudois nayaur","Betacoronavirus",0,0.27522192002469
"4800","Ptenochirus jagori","Betacoronavirus",1,0.402035709001677
"4801","Pteronotus davyi","Betacoronavirus",1,0.943325112445471
"4802","Pteronotus parnellii","Betacoronavirus",1,0.940924050395773
"4803","Pteropus admiralitatum","Betacoronavirus",0,0.24031545063398
"4804","Pteropus alecto","Betacoronavirus",1,0.87166382710497
"4805","Pteropus capistratus","Betacoronavirus",0,0.24031545063398
"4806","Pteropus conspicillatus","Betacoronavirus",0,0.543592865417755
"4807","Pteropus giganteus","Betacoronavirus",1,0.756723068879168
"4808","Pteropus hypomelanus","Betacoronavirus",0,0.543593189164772
"4809","Pteropus lylei","Betacoronavirus",0,0.543592819367365
"4810","Pteropus neohibernicus","Betacoronavirus",0,0.240315518479379
"4811","Pteropus poliocephalus","Betacoronavirus",0,0.453889380673884
"4812","Pteropus rufus","Betacoronavirus",1,0.383554861311519
"4813","Pteropus scapulatus","Betacoronavirus",0,0.753744475752572
"4814","Pteropus vampyrus","Betacoronavirus",0,0.480218074118831
"4815","Pudu puda","Betacoronavirus",0,0.241762226823415
"4816","Puma concolor","Betacoronavirus",0,0.262304292519224
"4817","Puma yagouaroundi","Betacoronavirus",0,0.472727836653689
"4818","Pusa sibirica","Betacoronavirus",0,0.275222326611817
"4819","Rangifer tarandus","Betacoronavirus",0,0.63511497708801
"4820","Raphicerus sharpei","Betacoronavirus",0,0.257970491770736
"4821","Rattus argentiventer","Betacoronavirus",1,0.402036641598112
"4822","Rattus exulans","Betacoronavirus",0,0.235822956541972
"4823","Rattus losea","Betacoronavirus",1,0.402037907584648
"4824","Rattus norvegicus","Betacoronavirus",1,70650615640895.2
"4825","Rattus rattus","Betacoronavirus",0,0.533960037423159
"4826","Rattus tanezumi","Betacoronavirus",1,0.40203895707601
"4827","Rattus tiomanicus","Betacoronavirus",0,0.234777149975914
"4828","Redunca arundinum","Betacoronavirus",0,0.335174144609196
"4829","Redunca fulvorufula","Betacoronavirus",0,0.315663229875402
"4830","Reithrodontomys megalotis","Betacoronavirus",0,0.531086305960155
"4831","Reithrodontomys mexicanus","Betacoronavirus",0,0.34188337399841
"4832","Rhinolophus affinis","Betacoronavirus",1,0.53694432808925
"4833","Rhinolophus blasii","Betacoronavirus",1,0.349705340933137
"4834","Rhinolophus capensis","Betacoronavirus",0,0.472727302645018
"4835","Rhinolophus clivosus","Betacoronavirus",1,0.597951691199097
"4836","Rhinolophus coelophyllus","Betacoronavirus",0,0.472726893114427
"4837","Rhinolophus cornutus","Betacoronavirus",1,0.402035983018329
"4838","Rhinolophus creaghi","Betacoronavirus",1,0.402035544702252
"4839","Rhinolophus eloquens","Betacoronavirus",0,0.276625521374086
"4840","Rhinolophus euryale","Betacoronavirus",1,0.501313190226838
"4841","Rhinolophus ferrumequinum","Betacoronavirus",1,0.873590380029644
"4842","Rhinolophus hildebrandtii","Betacoronavirus",0,0.298873284393891
"4843","Rhinolophus hipposideros","Betacoronavirus",1,0.402037191428131
"4844","Rhinolophus macrotis","Betacoronavirus",1,0.349705403014329
"4845","Rhinolophus megaphyllus","Betacoronavirus",0,0.472726934018756
"4846","Rhinolophus mehelyi","Betacoronavirus",1,0.402035873384026
"4847","Rhinolophus monoceros","Betacoronavirus",1,0.402035983018329
"4848","Rhinolophus pearsonii","Betacoronavirus",1,0.34970509268856
"4849","Rhinolophus pusillus","Betacoronavirus",1,0.779015685355827
"4850","Rhinolophus rex","Betacoronavirus",1,0.597951652993796
"4851","Rhinolophus rouxii","Betacoronavirus",0,0.531085216672202
"4852","Rhinolophus shameli","Betacoronavirus",0,0.472726934018756
"4853","Rhinolophus simulator","Betacoronavirus",0,0.472726974933915
"4854","Rhinolophus sinicus","Betacoronavirus",1,0.473792500063728
"4855","Rhinolophus stheno","Betacoronavirus",0,0.472726893114427
"4856","Rhinolophus thomasi","Betacoronavirus",1,0.402035599459513
"4857","Rhinonicteris aurantia","Betacoronavirus",1,0.402035599459513
"4858","Rhinopoma hardwickii","Betacoronavirus",1,0.597951678409225
"4859","Rhombomys opimus","Betacoronavirus",0,0.316327400427187
"4860","Rhynchonycteris naso","Betacoronavirus",0,0.383625150757801
"4861","Rousettus aegyptiacus","Betacoronavirus",1,0.833567366752689
"4862","Rousettus amplexicaudatus","Betacoronavirus",1,0.604181758336374
"4863","Rousettus leschenaultii","Betacoronavirus",1,0.696288658227161
"4864","Rupicapra pyrenaica","Betacoronavirus",0,0.241780579169728
"4865","Rupicapra rupicapra","Betacoronavirus",0,0.233139071396922
"4866","Rusa timorensis","Betacoronavirus",0,0.233254956157336
"4867","Rusa unicolor","Betacoronavirus",0,0.257972122396168
"4868","Saccolaimus flaviventris","Betacoronavirus",0,0.653602262310619
"4869","Saccolaimus saccolaimus","Betacoronavirus",0,0.653602326126496
"4870","Saguinus geoffroyi","Betacoronavirus",0,0.531085851822937
"4871","Saguinus labiatus","Betacoronavirus",0,0.202719205347716
"4872","Saguinus midas","Betacoronavirus",0,0.383627348338407
"4873","Saiga tatarica","Betacoronavirus",0,0.257973143270227
"4874","Saimiri sciureus","Betacoronavirus",0,0.365921307113633
"4875","Sciurus carolinensis","Betacoronavirus",0,0.585366404074122
"4876","Sciurus granatensis","Betacoronavirus",0,0.383625381484114
"4877","Sciurus griseus","Betacoronavirus",0,0.368602214316606
"4878","Sciurus niger","Betacoronavirus",0,0.938703857853702
"4879","Sciurus variegatoides","Betacoronavirus",0,0.383625266103371
"4880","Sciurus vulgaris","Betacoronavirus",0,0.242443687785684
"4881","Scotophilus dinganii","Betacoronavirus",1,0.597951652993796
"4882","Scotophilus kuhlii","Betacoronavirus",0,0.911435487995706
"4883","Scotophilus leucogaster","Betacoronavirus",1,0.597951659327114
"4884","Scotophilus nigrita","Betacoronavirus",0,0.53108516405921
"4885","Scotophilus nux","Betacoronavirus",0,0.472726893114427
"4886","Semnopithecus entellus","Betacoronavirus",0,0.450118399296007
"4887","Sigmodon hispidus","Betacoronavirus",0,0.645195260579172
"4888","Sorex araneus","Betacoronavirus",0,0.424152294073097
"4889","Spermophilus beecheyi","Betacoronavirus",0,0.517610443790273
"4890","Spermophilus citellus","Betacoronavirus",0,0.204850669736532
"4891","Spermophilus columbianus","Betacoronavirus",0,0.235934682322906
"4892","Spermophilus fulvus","Betacoronavirus",0,0.25128778931198
"4893","Spermophilus lateralis","Betacoronavirus",0,0.23594081740946
"4894","Spermophilus parryii","Betacoronavirus",0,0.218686258687852
"4895","Spermophilus richardsonii","Betacoronavirus",0,0.346942411772465
"4896","Spermophilus tridecemlineatus","Betacoronavirus",0,0.729626105603216
"4897","Spermophilus undulatus","Betacoronavirus",0,0.653601973577087
"4898","Spermophilus variegatus","Betacoronavirus",0,0.65360221152733
"4899","Stenella coeruleoalba","Betacoronavirus",0,0.275250930565922
"4900","Sturnira erythromos","Betacoronavirus",0,0.472726934018756
"4901","Sturnira lilium","Betacoronavirus",0,0.972053109815345
"4902","Sturnira ludovici","Betacoronavirus",0,0.383624977805398
"4903","Sturnira tildae","Betacoronavirus",0,0.53108516405921
"4904","Suncus murinus","Betacoronavirus",0,0.729733128847233
"4905","Suricata suricatta","Betacoronavirus",0,0.653600659343242
"4906","Sus scrofa","Betacoronavirus",1,0.385740451605415
"4907","Syconycteris australis","Betacoronavirus",0,0.315662772306889
"4908","Sylvicapra grimmia","Betacoronavirus",0,0.319349500596337
"4909","Sylvilagus aquaticus","Betacoronavirus",0,0.341883436927658
"4910","Sylvilagus audubonii","Betacoronavirus",0,0.698723537732682
"4911","Sylvilagus bachmani","Betacoronavirus",0,0.209511079006379
"4912","Sylvilagus brasiliensis","Betacoronavirus",0,0.363280292059262
"4913","Sylvilagus floridanus","Betacoronavirus",0,0.305435956968347
"4914","Sylvilagus nuttallii","Betacoronavirus",0,0.531085454032731
"4915","Syncerus caffer","Betacoronavirus",0,0.38606285707529
"4916","Tadarida brasiliensis","Betacoronavirus",0,1.03209824275566
"4917","Tadarida teniotis","Betacoronavirus",0,0.653602148384986
"4918","Tamandua tetradactyla","Betacoronavirus",0,0.650930806997955
"4919","Tamias amoenus","Betacoronavirus",0,0.235934139107487
"4920","Tamias minimus","Betacoronavirus",0,0.235933528404946
"4921","Tamias striatus","Betacoronavirus",0,0.890151714002013
"4922","Tamias umbrinus","Betacoronavirus",0,0.235932782587178
"4923","Tamiasciurus hudsonicus","Betacoronavirus",0,0.414946228118712
"4924","Taphozous melanopogon","Betacoronavirus",0,0.893619672196075
"4925","Taphozous perforatus","Betacoronavirus",1,0.708779383560494
"4926","Taphozous theobaldi","Betacoronavirus",0,0.341883248163436
"4927","Tatera indica","Betacoronavirus",0,0.544323791367484
"4928","Taurotragus oryx","Betacoronavirus",0,0.412973850095307
"4929","Taxidea taxus","Betacoronavirus",0,0.275222055528456
"4930","Thomomys talpoides","Betacoronavirus",0,0.531085692378456
"4931","Thryonomys swinderianus","Betacoronavirus",0,0.315666969000123
"4932","Tolypeutes matacus","Betacoronavirus",0,0.651403586856057
"4933","Trachypithecus cristatus","Betacoronavirus",0,0.378136572268959
"4934","Trachypithecus francoisi","Betacoronavirus",0,0.531085905068401
"4935","Trachypithecus obscurus","Betacoronavirus",0,0.206539010534863
"4936","Tragelaphus angasii","Betacoronavirus",0,0.315663491502449
"4937","Tragelaphus eurycerus","Betacoronavirus",0,0.241762430829464
"4938","Tragelaphus imberbis","Betacoronavirus",0,0.306846627114668
"4939","Tragelaphus scriptus","Betacoronavirus",0,0.363170578712126
"4940","Tragelaphus strepsiceros","Betacoronavirus",0,0.504302668419469
"4941","Tragulus javanicus","Betacoronavirus",0,0.241763519706147
"4942","Triaenops persicus","Betacoronavirus",1,0.597951659327114
"4943","Trichosurus vulpecula","Betacoronavirus",0,0.334798730332555
"4944","Trinomys iheringi","Betacoronavirus",0,0.34188337399841
"4945","Tupaia belangeri","Betacoronavirus",0,0.224242213724937
"4946","Tursiops truncatus","Betacoronavirus",0,0.275328798400876
"4947","Tylomys nudicaudus","Betacoronavirus",0,0.298873217925286
"4948","Tylonycteris pachypus","Betacoronavirus",1,0.402036257265328
"4949","Tylonycteris robustula","Betacoronavirus",0,0.472727097744363
"4950","Urocyon cinereoargenteus","Betacoronavirus",0,0.635961655021196
"4951","Urocyon littoralis","Betacoronavirus",0,0.277451479799465
"4952","Uroderma bilobatum","Betacoronavirus",0,0.787533918391161
"4953","Ursus americanus","Betacoronavirus",0,0.326991392689126
"4954","Ursus arctos","Betacoronavirus",0,0.383806828205945
"4955","Ursus maritimus","Betacoronavirus",0,0.298078726882493
"4956","Vampyrodes caraccioli","Betacoronavirus",0,0.298873151463539
"4957","Vandeleuria oleracea","Betacoronavirus",0,0.531085242996943
"4958","Varecia variegata","Betacoronavirus",0,0.236085666909089
"4959","Vespadelus baverstocki","Betacoronavirus",0,0.472726893114427
"4960","Vespadelus pumilus","Betacoronavirus",0,0.53108516405921
"4961","Vespadelus regulus","Betacoronavirus",0,0.472726934018756
"4962","Vespertilio murinus","Betacoronavirus",0,0.65360218622549
"4963","Vespertilio sinensis","Betacoronavirus",1,0.663143027563706
"4964","Vicugna vicugna","Betacoronavirus",1,0.441533550952536
"4965","Vulpes corsac","Betacoronavirus",0,0.65360218622549
"4966","Vulpes lagopus","Betacoronavirus",0,0.65360108705982
"4967","Vulpes velox","Betacoronavirus",0,0.54316331519044
"4968","Vulpes vulpes","Betacoronavirus",0,0.763381372885767
"4969","Zalophus californianus","Betacoronavirus",0,0.226547286916489
"4970","Zygodontomys brevicauda","Betacoronavirus",0,0.480867110358197
